File, Count, Channel, Segment, Bin, Value
Feedback001, 1, EMG_Corr_RMS, 369, 10, -9.478689E-04
Feedback001, 1, EMG_Corr_RMS, 369, 11, 1.320282E-03
Feedback001, 1, EMG_Corr_RMS, 369, 12, 8.174535E-04
Feedback001, 1, EMG_Corr_RMS, 369, 13, -1.331222E-03
Feedback001, 1, EMG_Corr_RMS, 369, 14, 1.665617E-03
Feedback001, 1, EMG_Zygo_RMS, 369, 1, 1.613797E-02
Feedback001, 1, EMG_Zygo_RMS, 369, 2, 9.782892E-04
Feedback001, 1, EMG_Zygo_RMS, 369, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 369, 4, 5.577772E-02
Feedback001, 1, EMG_Zygo_RMS, 369, 5, 7.850473E-02
Feedback001, 1, EMG_Zygo_RMS, 369, 6, 8.585606E-02
Feedback001, 1, EMG_Zygo_RMS, 369, 7, 4.219585E-02
Feedback001, 1, EMG_Zygo_RMS, 369, 8, 2.446712E-02
Feedback001, 1, EMG_Zygo_RMS, 369, 9, 0.0505717
Feedback001, 1, EMG_Zygo_RMS, 369, 10, 3.946096E-02
Feedback001, 1, EMG_Zygo_RMS, 369, 11, 4.299425E-02
Feedback001, 1, EMG_Zygo_RMS, 369, 12, 7.716885E-02
Feedback001, 1, EMG_Zygo_RMS, 369, 13, 1.578031E-02
Feedback001, 1, EMG_Zygo_RMS, 369, 14, 3.393782E-02
Feedback001, 1, EMG_Corr_RMS, 370, 1, 6.812681E-04
Feedback001, 1, EMG_Corr_RMS, 370, 2, -2.25048E-04
Feedback001, 1, EMG_Corr_RMS, 370, 3, 0
Feedback001, 1, EMG_Corr_RMS, 370, 4, -9.521795E-05
Feedback001, 1, EMG_Corr_RMS, 370, 5, 3.656457E-03
Feedback001, 1, EMG_Corr_RMS, 370, 6, 2.154926E-03
Feedback001, 1, EMG_Corr_RMS, 370, 7, 8.236817E-04
Feedback001, 1, EMG_Corr_RMS, 370, 8, 3.545772E-03
Feedback001, 1, EMG_Corr_RMS, 370, 9, 4.195836E-04
Feedback001, 1, EMG_Corr_RMS, 370, 10, 4.645281E-03
Feedback001, 1, EMG_Corr_RMS, 370, 11, 1.677709E-03
Feedback001, 1, EMG_Corr_RMS, 370, 12, 1.867908E-03
Feedback001, 1, EMG_Corr_RMS, 370, 13, 6.956032E-04
Feedback001, 1, EMG_Corr_RMS, 370, 14, 1.304641E-03
Feedback001, 1, EMG_Zygo_RMS, 370, 1, -6.424529E-04
Feedback001, 1, EMG_Zygo_RMS, 370, 2, -1.805442E-03
Feedback001, 1, EMG_Zygo_RMS, 370, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 370, 4, 1.708111E-04
Feedback001, 1, EMG_Zygo_RMS, 370, 5, 4.321483E-02
Feedback001, 1, EMG_Zygo_RMS, 370, 6, 0.1227162
Feedback001, 1, EMG_Zygo_RMS, 370, 7, 2.489815E-02
Feedback001, 1, EMG_Zygo_RMS, 370, 8, 5.397816E-02
Feedback001, 1, EMG_Zygo_RMS, 370, 9, 6.308524E-02
Feedback001, 1, EMG_Zygo_RMS, 370, 10, 3.150977E-02
Feedback001, 1, EMG_Zygo_RMS, 370, 11, 7.353606E-03
Feedback001, 1, EMG_Zygo_RMS, 370, 12, 3.091015E-02
Feedback001, 1, EMG_Zygo_RMS, 370, 13, 2.651078E-02
Feedback001, 1, EMG_Zygo_RMS, 370, 14, 1.110686E-02
Feedback001, 1, EMG_Corr_RMS, 371, 1, -2.192892E-03
Feedback001, 1, EMG_Corr_RMS, 371, 2, -3.345649E-03
Feedback001, 1, EMG_Corr_RMS, 371, 3, 0
Feedback001, 1, EMG_Corr_RMS, 371, 4, -2.173334E-04
Feedback001, 1, EMG_Corr_RMS, 371, 5, -2.391901E-03
Feedback001, 1, EMG_Corr_RMS, 371, 6, 1.446723E-03
Feedback001, 1, EMG_Corr_RMS, 371, 7, -2.530455E-03
Feedback001, 1, EMG_Corr_RMS, 371, 8, -1.650634E-04
Feedback001, 1, EMG_Corr_RMS, 371, 9, -3.258342E-03
Feedback001, 1, EMG_Corr_RMS, 371, 10, -2.101343E-03
Feedback001, 1, EMG_Corr_RMS, 371, 11, -2.718342E-03
Feedback001, 1, EMG_Corr_RMS, 371, 12, -1.775549E-03
Feedback001, 1, EMG_Corr_RMS, 371, 13, -2.97274E-03
Feedback001, 1, EMG_Corr_RMS, 371, 14, -4.744953E-04
Feedback001, 1, EMG_Zygo_RMS, 371, 1, -2.636492E-03
Feedback001, 1, EMG_Zygo_RMS, 371, 2, -3.081769E-03
Feedback001, 1, EMG_Zygo_RMS, 371, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 371, 4, 7.943591E-02
Feedback001, 1, EMG_Zygo_RMS, 371, 5, 3.132106E-02
Feedback001, 1, EMG_Zygo_RMS, 371, 6, 1.701973E-02
Feedback001, 1, EMG_Zygo_RMS, 371, 7, 2.203973E-02
Feedback001, 1, EMG_Zygo_RMS, 371, 8, 0.1034946
Feedback001, 1, EMG_Zygo_RMS, 371, 9, 6.678382E-02
Feedback001, 1, EMG_Zygo_RMS, 371, 10, 1.022273E-02
Feedback001, 1, EMG_Zygo_RMS, 371, 11, 1.770418E-02
Feedback001, 1, EMG_Zygo_RMS, 371, 12, 1.606881E-02
Feedback001, 1, EMG_Zygo_RMS, 371, 13, 6.789681E-03
Feedback001, 1, EMG_Zygo_RMS, 371, 14, 1.419233E-03
Feedback001, 1, EMG_Corr_RMS, 372, 1, -4.47446E-03
Feedback001, 1, EMG_Corr_RMS, 372, 2, -4.802221E-03
Feedback001, 1, EMG_Corr_RMS, 372, 3, 0
Feedback001, 1, EMG_Corr_RMS, 372, 4, -3.855205E-03
Feedback001, 1, EMG_Corr_RMS, 372, 5, -1.372233E-03
Feedback001, 1, EMG_Corr_RMS, 372, 6, -5.033808E-03
Feedback001, 1, EMG_Corr_RMS, 372, 7, -4.431486E-03
Feedback001, 1, EMG_Corr_RMS, 372, 8, -2.474304E-03
Feedback001, 1, EMG_Corr_RMS, 372, 9, -5.117022E-03
Feedback001, 1, EMG_Corr_RMS, 372, 10, -5.372201E-03
Feedback001, 1, EMG_Corr_RMS, 372, 11, -6.138377E-03
Feedback001, 1, EMG_Corr_RMS, 372, 12, -5.22185E-03
Feedback001, 1, EMG_Corr_RMS, 372, 13, -3.542058E-03
Feedback001, 1, EMG_Corr_RMS, 372, 14, -5.306235E-03
Feedback001, 1, EMG_Zygo_RMS, 372, 1, -1.890946E-02
Feedback001, 1, EMG_Zygo_RMS, 372, 2, -1.897957E-02
Feedback001, 1, EMG_Zygo_RMS, 372, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 372, 4, 6.362464E-02
Feedback001, 1, EMG_Zygo_RMS, 372, 5, -8.187972E-03
Feedback001, 1, EMG_Zygo_RMS, 372, 6, -1.443349E-02
Feedback001, 1, EMG_Zygo_RMS, 372, 7, 9.414621E-03
Feedback001, 1, EMG_Zygo_RMS, 372, 8, 2.670119E-02
Feedback001, 1, EMG_Zygo_RMS, 372, 9, 5.852342E-03
Feedback001, 1, EMG_Zygo_RMS, 372, 10, 1.148845E-02
Feedback001, 1, EMG_Zygo_RMS, 372, 11, -2.245351E-02
Feedback001, 1, EMG_Zygo_RMS, 372, 12, -2.852573E-02
Feedback001, 1, EMG_Zygo_RMS, 372, 13, -2.606943E-02
Feedback001, 1, EMG_Zygo_RMS, 372, 14, -3.392534E-02
Feedback001, 1, EMG_Corr_RMS, 373, 1, -2.446112E-03
Feedback001, 1, EMG_Corr_RMS, 373, 2, -2.069139E-03
Feedback001, 1, EMG_Corr_RMS, 373, 3, 0
Feedback001, 1, EMG_Corr_RMS, 373, 4, 2.847538E-03
Feedback001, 1, EMG_Corr_RMS, 373, 5, 5.116798E-04
Feedback001, 1, EMG_Corr_RMS, 373, 6, 7.69035E-05
Feedback001, 1, EMG_Corr_RMS, 373, 7, -2.27617E-03
Feedback001, 1, EMG_Corr_RMS, 373, 8, -2.569153E-03
Feedback001, 1, EMG_Corr_RMS, 373, 9, 8.449354E-04
Feedback001, 1, EMG_Corr_RMS, 373, 10, -1.606089E-03
Feedback001, 1, EMG_Corr_RMS, 373, 11, -1.516609E-03
Feedback001, 1, EMG_Corr_RMS, 373, 12, -5.690358E-04
Feedback001, 1, EMG_Corr_RMS, 373, 13, -1.240574E-03
Feedback001, 1, EMG_Corr_RMS, 373, 14, -2.279622E-03
Feedback001, 1, EMG_Zygo_RMS, 373, 1, 6.187915E-03
Feedback001, 1, EMG_Zygo_RMS, 373, 2, 4.271367E-04
Feedback001, 1, EMG_Zygo_RMS, 373, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 373, 4, 6.923141E-02
Feedback001, 1, EMG_Zygo_RMS, 373, 5, 4.642909E-02
Feedback001, 1, EMG_Zygo_RMS, 373, 6, 0.0222931
Feedback001, 1, EMG_Zygo_RMS, 373, 7, 2.894803E-02
Feedback001, 1, EMG_Zygo_RMS, 373, 8, 4.333185E-02
Feedback001, 1, EMG_Zygo_RMS, 373, 9, 6.288224E-02
Feedback001, 1, EMG_Zygo_RMS, 373, 10, 6.839547E-02
Feedback001, 1, EMG_Zygo_RMS, 373, 11, 1.290997E-02
Feedback001, 1, EMG_Zygo_RMS, 373, 12, 9.504261E-03
Feedback001, 1, EMG_Zygo_RMS, 373, 13, 4.921955E-03
Feedback001, 1, EMG_Zygo_RMS, 373, 14, 1.604898E-02
Feedback001, 1, EMG_Corr_RMS, 374, 1, 1.392843E-03
Feedback001, 1, EMG_Corr_RMS, 374, 2, 5.799218E-04
Feedback001, 1, EMG_Corr_RMS, 374, 3, 0
Feedback001, 1, EMG_Corr_RMS, 374, 4, 1.353596E-03
Feedback001, 1, EMG_Corr_RMS, 374, 5, 5.897727E-03
Feedback001, 1, EMG_Corr_RMS, 374, 6, 1.49999E-03
Feedback001, 1, EMG_Corr_RMS, 374, 7, 3.586896E-05
Feedback001, 1, EMG_Corr_RMS, 374, 8, 7.400129E-04
Feedback001, 1, EMG_Corr_RMS, 374, 9, 2.605058E-04
Feedback001, 1, EMG_Corr_RMS, 374, 10, 3.051486E-03
Feedback001, 1, EMG_Corr_RMS, 374, 11, -1.73358E-04
Feedback001, 1, EMG_Corr_RMS, 374, 12, 5.244836E-05
Feedback001, 1, EMG_Corr_RMS, 374, 13, 5.463294E-04
Feedback001, 1, EMG_Corr_RMS, 374, 14, -6.313487E-04
Feedback001, 1, EMG_Zygo_RMS, 374, 1, -1.304924E-02
Feedback001, 1, EMG_Zygo_RMS, 374, 2, -6.977003E-04
Feedback001, 1, EMG_Zygo_RMS, 374, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 374, 4, -9.426713E-03
Feedback001, 1, EMG_Zygo_RMS, 374, 5, 5.440331E-02
Feedback001, 1, EMG_Zygo_RMS, 374, 6, 2.551051E-02
Feedback001, 1, EMG_Zygo_RMS, 374, 7, -1.241145E-02
Feedback001, 1, EMG_Zygo_RMS, 374, 8, 8.241011E-03
Feedback001, 1, EMG_Zygo_RMS, 374, 9, 5.343338E-03
Feedback001, 1, EMG_Zygo_RMS, 374, 10, -1.201847E-02
Feedback001, 1, EMG_Zygo_RMS, 374, 11, -2.610423E-02
Feedback001, 1, EMG_Zygo_RMS, 374, 12, -2.033358E-02
Feedback001, 1, EMG_Zygo_RMS, 374, 13, -3.750851E-03
Feedback001, 1, EMG_Zygo_RMS, 374, 14, -0.0196776
Feedback001, 1, EMG_Corr_RMS, 375, 1, -8.882566E-04
Feedback001, 1, EMG_Corr_RMS, 375, 2, -1.352994E-03
Feedback001, 1, EMG_Corr_RMS, 375, 3, 0
Feedback001, 1, EMG_Corr_RMS, 375, 4, -1.394887E-03
Feedback001, 1, EMG_Corr_RMS, 375, 5, -1.080365E-03
Feedback001, 1, EMG_Corr_RMS, 375, 6, -1.216847E-03
Feedback001, 1, EMG_Corr_RMS, 375, 7, -7.109935E-04
Feedback001, 1, EMG_Corr_RMS, 375, 8, -1.730355E-03
Feedback001, 1, EMG_Corr_RMS, 375, 9, -1.778564E-03
Feedback001, 1, EMG_Corr_RMS, 375, 10, -7.534714E-04
Feedback001, 1, EMG_Corr_RMS, 375, 11, -8.214442E-04
Feedback001, 1, EMG_Corr_RMS, 375, 12, -1.171178E-03
Feedback001, 1, EMG_Corr_RMS, 375, 13, -8.850987E-04
Feedback001, 1, EMG_Corr_RMS, 375, 14, -2.329394E-04
Feedback001, 1, EMG_Zygo_RMS, 375, 1, -1.258398E-03
Feedback001, 1, EMG_Zygo_RMS, 375, 2, -2.041733E-03
Feedback001, 1, EMG_Zygo_RMS, 375, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 375, 4, -4.168148E-04
Feedback001, 1, EMG_Zygo_RMS, 375, 5, -3.953231E-04
Feedback001, 1, EMG_Zygo_RMS, 375, 6, 7.254414E-03
Feedback001, 1, EMG_Zygo_RMS, 375, 7, -5.964376E-05
Feedback001, 1, EMG_Zygo_RMS, 375, 8, 1.056395E-04
Feedback001, 1, EMG_Zygo_RMS, 375, 9, 3.657984E-04
Feedback001, 1, EMG_Zygo_RMS, 375, 10, -7.85138E-04
Feedback001, 1, EMG_Zygo_RMS, 375, 11, -1.189998E-03
Feedback001, 1, EMG_Zygo_RMS, 375, 12, -1.622375E-03
Feedback001, 1, EMG_Zygo_RMS, 375, 13, -9.90079E-04
Feedback001, 1, EMG_Zygo_RMS, 375, 14, -3.06652E-03
Feedback001, 1, EMG_Corr_RMS, 376, 1, 1.411419E-06
Feedback001, 1, EMG_Corr_RMS, 376, 2, 8.30417E-04
Feedback001, 1, EMG_Corr_RMS, 376, 3, 0
Feedback001, 1, EMG_Corr_RMS, 376, 4, 1.431284E-03
Feedback001, 1, EMG_Corr_RMS, 376, 5, 8.069817E-04
Feedback001, 1, EMG_Corr_RMS, 376, 6, 1.173709E-03
Feedback001, 1, EMG_Corr_RMS, 376, 7, 2.817752E-03
Feedback001, 1, EMG_Corr_RMS, 376, 8, 1.034614E-03
Feedback001, 1, EMG_Corr_RMS, 376, 9, 2.566346E-03
Feedback001, 1, EMG_Corr_RMS, 376, 10, 3.06412E-03
Feedback001, 1, EMG_Corr_RMS, 376, 11, 2.040384E-03
Feedback001, 1, EMG_Corr_RMS, 376, 12, -2.198729E-04
Feedback001, 1, EMG_Corr_RMS, 376, 13, -2.141043E-04
Feedback001, 1, EMG_Corr_RMS, 376, 14, -5.020015E-04
Feedback001, 1, EMG_Zygo_RMS, 376, 1, -3.267895E-03
Feedback001, 1, EMG_Zygo_RMS, 376, 2, -1.541451E-03
Feedback001, 1, EMG_Zygo_RMS, 376, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 376, 4, -8.792426E-04
Feedback001, 1, EMG_Zygo_RMS, 376, 5, -1.539085E-04
Feedback001, 1, EMG_Zygo_RMS, 376, 6, 7.78798E-04
Feedback001, 1, EMG_Zygo_RMS, 376, 7, -2.235983E-03
Feedback001, 1, EMG_Zygo_RMS, 376, 8, -2.38361E-03
Feedback001, 1, EMG_Zygo_RMS, 376, 9, 5.88202E-03
Feedback001, 1, EMG_Zygo_RMS, 376, 10, 5.117172E-02
Feedback001, 1, EMG_Zygo_RMS, 376, 11, 1.942852E-02
Feedback001, 1, EMG_Zygo_RMS, 376, 12, 4.656804E-02
Feedback001, 1, EMG_Zygo_RMS, 376, 13, 3.122052E-02
Feedback001, 1, EMG_Zygo_RMS, 376, 14, 1.052182E-02
Feedback001, 1, EMG_Corr_RMS, 377, 1, 2.358058E-04
Feedback001, 1, EMG_Corr_RMS, 377, 2, 6.311636E-04
Feedback001, 1, EMG_Corr_RMS, 377, 3, 0
Feedback001, 1, EMG_Corr_RMS, 377, 4, -1.054847E-03
Feedback001, 1, EMG_Corr_RMS, 377, 5, -2.658886E-04
Feedback001, 1, EMG_Corr_RMS, 377, 6, 3.822176E-04
Feedback001, 1, EMG_Corr_RMS, 377, 7, 4.062746E-04
Feedback001, 1, EMG_Corr_RMS, 377, 8, 7.77537E-04
Feedback001, 1, EMG_Corr_RMS, 377, 9, 1.02656E-03
Feedback001, 1, EMG_Corr_RMS, 377, 10, 6.615883E-04
Feedback001, 1, EMG_Corr_RMS, 377, 11, 8.785119E-04
Feedback001, 1, EMG_Corr_RMS, 377, 12, 2.827456E-04
Feedback001, 1, EMG_Corr_RMS, 377, 13, 1.143551E-03
Feedback001, 1, EMG_Corr_RMS, 377, 14, 1.43107E-04
Feedback001, 1, EMG_Zygo_RMS, 377, 1, -2.276513E-03
Feedback001, 1, EMG_Zygo_RMS, 377, 2, -5.967086E-04
Feedback001, 1, EMG_Zygo_RMS, 377, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 377, 4, -2.870662E-03
Feedback001, 1, EMG_Zygo_RMS, 377, 5, -2.395197E-03
Feedback001, 1, EMG_Zygo_RMS, 377, 6, -3.048352E-03
Feedback001, 1, EMG_Zygo_RMS, 377, 7, -2.520825E-03
Feedback001, 1, EMG_Zygo_RMS, 377, 8, -1.243433E-03
Feedback001, 1, EMG_Zygo_RMS, 377, 9, -1.664235E-03
Feedback001, 1, EMG_Zygo_RMS, 377, 10, -1.310226E-03
Feedback001, 1, EMG_Zygo_RMS, 377, 11, -2.366647E-03
Feedback001, 1, EMG_Zygo_RMS, 377, 12, -2.805352E-03
Feedback001, 1, EMG_Zygo_RMS, 377, 13, -2.921237E-03
Feedback001, 1, EMG_Zygo_RMS, 377, 14, -2.41166E-03
Feedback001, 1, EMG_Corr_RMS, 378, 1, -8.57946E-04
Feedback001, 1, EMG_Corr_RMS, 378, 2, -6.006861E-04
Feedback001, 1, EMG_Corr_RMS, 378, 3, 0
Feedback001, 1, EMG_Corr_RMS, 378, 4, 7.303641E-04
Feedback001, 1, EMG_Corr_RMS, 378, 5, -7.703211E-04
Feedback001, 1, EMG_Corr_RMS, 378, 6, -1.208661E-04
Feedback001, 1, EMG_Corr_RMS, 378, 7, 5.474878E-04
Feedback001, 1, EMG_Corr_RMS, 378, 8, -1.025446E-03
Feedback001, 1, EMG_Corr_RMS, 378, 9, -6.03087E-04
Feedback001, 1, EMG_Corr_RMS, 378, 10, -3.104773E-05
Feedback001, 1, EMG_Corr_RMS, 378, 11, -4.467047E-04
Feedback001, 1, EMG_Corr_RMS, 378, 12, 3.354647E-04
Feedback001, 1, EMG_Corr_RMS, 378, 13, -5.98287E-04
Feedback001, 1, EMG_Corr_RMS, 378, 14, -1.642951E-03
Feedback001, 1, EMG_Zygo_RMS, 378, 1, -4.636899E-04
Feedback001, 1, EMG_Zygo_RMS, 378, 2, 7.191175E-04
Feedback001, 1, EMG_Zygo_RMS, 378, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 378, 4, 1.078513E-03
Feedback001, 1, EMG_Zygo_RMS, 378, 5, 1.38595E-03
Feedback001, 1, EMG_Zygo_RMS, 378, 6, -3.076992E-04
Feedback001, 1, EMG_Zygo_RMS, 378, 7, 1.081822E-03
Feedback001, 1, EMG_Zygo_RMS, 378, 8, 4.254666E-04
Feedback001, 1, EMG_Zygo_RMS, 378, 9, -6.978633E-04
Feedback001, 1, EMG_Zygo_RMS, 378, 10, 1.157642E-03
Feedback001, 1, EMG_Zygo_RMS, 378, 11, 2.710039E-04
Feedback001, 1, EMG_Zygo_RMS, 378, 12, 3.212347E-03
Feedback001, 1, EMG_Zygo_RMS, 378, 13, -7.174499E-04
Feedback001, 1, EMG_Zygo_RMS, 378, 14, 6.663562E-04
Feedback001, 1, EMG_Corr_RMS, 379, 1, -1.164578E-03
Feedback001, 1, EMG_Corr_RMS, 379, 2, -7.012046E-04
Feedback001, 1, EMG_Corr_RMS, 379, 3, 0
Feedback001, 1, EMG_Corr_RMS, 379, 4, -1.752749E-05
Feedback001, 1, EMG_Corr_RMS, 379, 5, -1.655146E-04
Feedback001, 1, EMG_Corr_RMS, 379, 6, 8.810961E-04
Feedback001, 1, EMG_Corr_RMS, 379, 7, -6.712661E-04
Feedback001, 1, EMG_Corr_RMS, 379, 8, 2.788426E-04
Feedback001, 1, EMG_Corr_RMS, 379, 9, 6.033264E-04
Feedback001, 1, EMG_Corr_RMS, 379, 10, -2.469954E-04
Feedback001, 1, EMG_Corr_RMS, 379, 11, -3.501044E-04
Feedback001, 1, EMG_Corr_RMS, 379, 12, 5.094425E-04
Feedback001, 1, EMG_Corr_RMS, 379, 13, -3.587857E-04
Feedback001, 1, EMG_Corr_RMS, 379, 14, -5.477869E-04
Feedback001, 1, EMG_Zygo_RMS, 379, 1, -1.286909E-03
Feedback001, 1, EMG_Zygo_RMS, 379, 2, 4.907956E-04
Feedback001, 1, EMG_Zygo_RMS, 379, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 379, 4, -6.751528E-04
Feedback001, 1, EMG_Zygo_RMS, 379, 5, 4.124361E-03
Feedback001, 1, EMG_Zygo_RMS, 379, 6, 2.075238E-03
Feedback001, 1, EMG_Zygo_RMS, 379, 7, 5.416076E-04
Feedback001, 1, EMG_Zygo_RMS, 379, 8, -5.357931E-04
Feedback001, 1, EMG_Zygo_RMS, 379, 9, -1.574969E-03
Feedback001, 1, EMG_Zygo_RMS, 379, 10, -6.868562E-04
Feedback001, 1, EMG_Zygo_RMS, 379, 11, 1.129847E-03
Feedback001, 1, EMG_Zygo_RMS, 379, 12, -6.30334E-04
Feedback001, 1, EMG_Zygo_RMS, 379, 13, -2.310367E-04
Feedback001, 1, EMG_Zygo_RMS, 379, 14, -1.200143E-03
Feedback001, 1, EMG_Corr_RMS, 380, 1, -8.473699E-03
Feedback001, 1, EMG_Corr_RMS, 380, 2, -0.0085697
Feedback001, 1, EMG_Corr_RMS, 380, 3, 0
Feedback001, 1, EMG_Corr_RMS, 380, 4, -6.463551E-03
Feedback001, 1, EMG_Corr_RMS, 380, 5, -8.351019E-03
Feedback001, 1, EMG_Corr_RMS, 380, 6, -7.31974E-03
Feedback001, 1, EMG_Corr_RMS, 380, 7, -8.173572E-03
Feedback001, 1, EMG_Corr_RMS, 380, 8, -4.452201E-03
Feedback001, 1, EMG_Corr_RMS, 380, 9, -5.540469E-03
Feedback001, 1, EMG_Corr_RMS, 380, 10, -8.099804E-03
Feedback001, 1, EMG_Corr_RMS, 380, 11, -9.093347E-03
Feedback001, 1, EMG_Corr_RMS, 380, 12, -8.773096E-03
Feedback001, 1, EMG_Corr_RMS, 380, 13, -9.104514E-03
Feedback001, 1, EMG_Corr_RMS, 380, 14, -9.669202E-03
Feedback001, 1, EMG_Zygo_RMS, 380, 1, -0.1073159
Feedback001, 1, EMG_Zygo_RMS, 380, 2, -0.1063055
Feedback001, 1, EMG_Zygo_RMS, 380, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 380, 4, -7.883921E-03
Feedback001, 1, EMG_Zygo_RMS, 380, 5, -2.685338E-02
Feedback001, 1, EMG_Zygo_RMS, 380, 6, -3.180143E-02
Feedback001, 1, EMG_Zygo_RMS, 380, 7, -8.161437E-02
Feedback001, 1, EMG_Zygo_RMS, 380, 8, -0.105517
Feedback001, 1, EMG_Zygo_RMS, 380, 9, -7.047698E-02
Feedback001, 1, EMG_Zygo_RMS, 380, 10, -2.991939E-02
Feedback001, 1, EMG_Zygo_RMS, 380, 11, -8.942518E-02
Feedback001, 1, EMG_Zygo_RMS, 380, 12, -9.418916E-02
Feedback001, 1, EMG_Zygo_RMS, 380, 13, -0.0776274
Feedback001, 1, EMG_Zygo_RMS, 380, 14, -7.721312E-02
Feedback001, 1, EMG_Corr_RMS, 381, 1, 1.97131E-03
Feedback001, 1, EMG_Corr_RMS, 381, 2, 7.8364E-04
Feedback001, 1, EMG_Corr_RMS, 381, 3, 0
Feedback001, 1, EMG_Corr_RMS, 381, 4, 1.401785E-03
Feedback001, 1, EMG_Corr_RMS, 381, 5, -1.339626E-04
Feedback001, 1, EMG_Corr_RMS, 381, 6, 1.886705E-03
Feedback001, 1, EMG_Corr_RMS, 381, 7, 5.40725E-03
Feedback001, 1, EMG_Corr_RMS, 381, 8, 4.241259E-03
Feedback001, 1, EMG_Corr_RMS, 381, 9, 1.163242E-03
Feedback001, 1, EMG_Corr_RMS, 381, 10, 1.546354E-03
Feedback001, 1, EMG_Corr_RMS, 381, 11, 4.275782E-03
Feedback001, 1, EMG_Corr_RMS, 381, 12, 6.377889E-03
Feedback001, 1, EMG_Corr_RMS, 381, 13, 2.700669E-03
Feedback001, 1, EMG_Corr_RMS, 381, 14, 2.751088E-03
Feedback001, 1, EMG_Zygo_RMS, 381, 1, 1.730921E-03
Feedback001, 1, EMG_Zygo_RMS, 381, 2, 2.447984E-03
Feedback001, 1, EMG_Zygo_RMS, 381, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 381, 4, 8.978976E-04
Feedback001, 1, EMG_Zygo_RMS, 381, 5, 1.894115E-03
Feedback001, 1, EMG_Zygo_RMS, 381, 6, 0.004554
Feedback001, 1, EMG_Zygo_RMS, 381, 7, 7.562686E-02
Feedback001, 1, EMG_Zygo_RMS, 381, 8, 0.0797458
Feedback001, 1, EMG_Zygo_RMS, 381, 9, 0.1159149
Feedback001, 1, EMG_Zygo_RMS, 381, 10, 2.619293E-02
Feedback001, 1, EMG_Zygo_RMS, 381, 11, 0.0230797
Feedback001, 1, EMG_Zygo_RMS, 381, 12, 3.341896E-02
Feedback001, 1, EMG_Zygo_RMS, 381, 13, 2.823141E-02
Feedback001, 1, EMG_Zygo_RMS, 381, 14, 1.892073E-02
Feedback001, 1, EMG_Corr_RMS, 382, 1, -9.741331E-04
Feedback001, 1, EMG_Corr_RMS, 382, 2, -6.778641E-04
Feedback001, 1, EMG_Corr_RMS, 382, 3, 0
Feedback001, 1, EMG_Corr_RMS, 382, 4, 3.073584E-03
Feedback001, 1, EMG_Corr_RMS, 382, 5, 4.635013E-04
Feedback001, 1, EMG_Corr_RMS, 382, 6, -1.56211E-03
Feedback001, 1, EMG_Corr_RMS, 382, 7, 1.529875E-03
Feedback001, 1, EMG_Corr_RMS, 382, 8, 7.584202E-05
Feedback001, 1, EMG_Corr_RMS, 382, 9, 3.801875E-04
Feedback001, 1, EMG_Corr_RMS, 382, 10, -3.581583E-04
Feedback001, 1, EMG_Corr_RMS, 382, 11, -1.025037E-04
Feedback001, 1, EMG_Corr_RMS, 382, 12, -7.779764E-04
Feedback001, 1, EMG_Corr_RMS, 382, 13, 5.13196E-05
Feedback001, 1, EMG_Corr_RMS, 382, 14, -3.684475E-05
Feedback001, 1, EMG_Zygo_RMS, 382, 1, -1.161488E-03
Feedback001, 1, EMG_Zygo_RMS, 382, 2, 2.38252E-03
Feedback001, 1, EMG_Zygo_RMS, 382, 3, 0
Feedback001, 1, EMG_Zygo_RMS, 382, 4, 1.119849E-02
Feedback001, 1, EMG_Zygo_RMS, 382, 5, 8.527373E-02
Feedback001, 1, EMG_Zygo_RMS, 382, 6, 1.897202E-02
Feedback001, 1, EMG_Zygo_RMS, 382, 7, 2.036358E-02
Feedback001, 1, EMG_Zygo_RMS, 382, 8, 3.134301E-02
Feedback001, 1, EMG_Zygo_RMS, 382, 9, 3.106105E-02
Feedback001, 1, EMG_Zygo_RMS, 382, 10, 2.405285E-02
Feedback001, 1, EMG_Zygo_RMS, 382, 11, 1.025329E-02
Feedback001, 1, EMG_Zygo_RMS, 382, 12, 4.580268E-03
Feedback001, 1, EMG_Zygo_RMS, 382, 13, 1.785042E-03
Feedback001, 1, EMG_Zygo_RMS, 382, 14, 2.597301E-03
Feedback001, 1, EMG_Corr_RMS, 383, 1, -4.50692E-03
Feedback001, 1, EMG_Corr_RMS, 383, 2, -4.905072E-03
Feedback001, 1, EMG_Corr_RMS, 383, 3, 0
Feedback001, 1, EMG_Corr_RMS, 383, 4, -4.809052E-03
Feedback001, 1, EMG_Corr_RMS, 383, 5, -4.606534E-03
